일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-09-01 00:05:18.404,30.5633,129.7830,-159.1,대지방전
2019-09-01 00:13:10.655,33.3277,126.3750,-27.4,대지방전
2019-09-01 00:40:33.468,29.9921,125.5330,-103.2,구름방전
2019-09-01 00:40:40.197,29.3686,127.2010,-79.9,대지방전
2019-09-01 01:05:16.504,29.6944,126.7920,-85.2,대지방전
2019-09-01 01:08:47.939,30.5447,128.4540,-96.8,대지방전
2019-09-01 01:56:30.350,30.5510,129.0130,-105.6,대지방전
2019-09-01 02:16:17.954,30.1562,127.6140,-101.9,대지방전
2019-09-01 02:29:47.512,30.6943,129.0540,-87.3,대지방전
2019-09-01 02:33:23.678,30.8126,129.3060,-191.6,대지방전
2019-09-01 02:36:57.777,30.6942,129.2910,-90.1,대지방전
2019-09-01 02:38:38.689,31.2420,131.9720,-121.7,대지방전
2019-09-01 02:48:45.985,30.5144,128.3520,-48.7,대지방전
2019-09-01 03:17:37.786,30.8450,129.2800,-133.4,대지방전
2019-09-01 03:18:30.944,30.8299,129.1280,-94.1,대지방전
2019-09-01 03:18:39.355,30.8813,129.2670,-105.3,대지방전
2019-09-01 03:20:42.571,31.1168,129.1980,-119.1,대지방전
2019-09-01 03:21:10.895,31.1126,129.1700,-101.0,대지방전
2019-09-01 03:23:22.432,30.2169,127.4700,-100.2,대지방전
2019-09-01 03:24:37.088,30.2812,127.4950,-125.8,대지방전
2019-09-01 03:26:06.223,30.9186,129.2630,-93.8,대지방전
2019-09-01 03:28:00.218,30.1723,127.4700,-103.8,대지방전
2019-09-01 03:33:16.826,31.1437,129.2310,-202.2,대지방전
2019-09-01 03:36:02.342,30.4470,127.7200,-60.9,대지방전
2019-09-01 03:48:01.792,30.8117,128.4610,-64.9,대지방전
2019-09-01 03:49:18.748,31.0933,129.1070,-85.6,대지방전
2019-09-01 03:50:41.793,31.1012,129.1510,-89.5,대지방전
2019-09-01 03:51:25.159,29.3353,125.1590,-66.2,대지방전
2019-09-01 04:01:05.557,30.4620,127.8250,-57.5,대지방전
2019-09-01 04:06:27.946,30.6171,126.6500,-58.1,구름방전
2019-09-01 04:14:39.378,30.8144,128.6990,-82.9,대지방전
2019-09-01 04:14:53.978,30.8364,128.9910,-62.3,대지방전
2019-09-01 04:23:25.415,31.2136,129.2750,-90.3,대지방전
2019-09-01 04:23:58.491,30.8423,129.4460,-120.7,대지방전
2019-09-01 04:27:37.159,30.8638,129.2070,-71.4,대지방전
2019-09-01 04:28:35.798,30.9908,129.3000,-58.9,대지방전
2019-09-01 04:29:05.819,31.2462,129.2530,-77.7,대지방전
2019-09-01 04:29:45.954,30.9981,129.2070,-72.4,대지방전
2019-09-01 04:30:09.071,30.7090,128.7940,-75.7,대지방전
2019-09-01 04:32:16.118,30.9476,129.2450,-82.0,대지방전
2019-09-01 04:41:04.749,31.0577,129.3390,-91.7,대지방전
2019-09-01 04:41:20.401,31.2407,129.3190,-151.6,대지방전
2019-09-01 04:44:50.367,29.4147,125.1380,78.4,대지방전
2019-09-01 05:05:14.072,30.9472,128.1730,-52.6,대지방전
2019-09-01 05:09:31.913,30.9368,128.1460,-118.5,대지방전
2019-09-01 05:17:10.612,31.3542,129.3270,-58.9,대지방전
2019-09-01 05:18:53.341,31.5886,129.5930,-77.3,대지방전
2019-09-01 05:26:01.499,31.2162,129.4320,-81.1,대지방전
2019-09-01 05:26:07.099,31.4841,129.5060,-57.8,대지방전
2019-09-01 05:27:01.088,31.3093,128.6090,-91.0,대지방전
2019-09-01 05:31:25.325,30.6897,129.4990,-99.1,대지방전
2019-09-01 05:32:19.350,31.6113,129.6100,-60.9,대지방전
2019-09-01 05:33:28.584,31.1522,129.5120,-74.7,대지방전
2019-09-01 05:33:32.505,30.9111,128.1730,-80.8,대지방전
2019-09-01 05:38:30.097,31.6694,129.6140,-77.4,대지방전
2019-09-01 05:41:58.241,30.5345,128.3310,-91.1,대지방전
2019-09-01 05:43:11.013,31.6667,129.6300,-80.1,대지방전
2019-09-01 05:46:03.960,31.7014,129.7390,-75.9,대지방전
2019-09-01 05:49:48.953,31.6955,129.7600,-51.3,대지방전
2019-09-01 05:49:49.375,31.7119,129.7450,-75.8,대지방전
2019-09-01 05:49:50.670,31.1473,129.5210,-64.6,대지방전
2019-09-01 05:51:47.556,31.7367,129.7260,-100.3,대지방전
2019-09-01 05:54:44.417,31.7068,129.7670,-137.3,대지방전
2019-09-01 05:54:51.475,30.5117,128.3830,-77.0,대지방전
2019-09-01 05:57:07.837,30.6242,128.3970,-117.6,대지방전
2019-09-01 05:57:10.643,31.2604,129.5100,-87.0,대지방전
2019-09-01 05:57:11.442,31.1284,129.5990,-57.1,대지방전
2019-09-01 05:57:51.183,31.7389,129.7600,-104.2,대지방전
2019-09-01 05:58:35.580,31.2430,129.5260,-60.9,대지방전
2019-09-01 06:01:51.854,30.9719,128.2920,-167.8,대지방전
2019-09-01 06:28:24.242,32.0189,129.7580,-79.7,대지방전
