일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-03-01 12:04:11.853,31.4777,130.0180,17.6,대지방전
2019-03-01 19:26:35.704,34.5609,125.3090,-20.4,대지방전
2019-03-01 23:03:45.686,34.0723,125.0030,21.4,대지방전
2019-03-02 07:17:52.907,33.5196,123.6950,21.4,대지방전
2019-03-02 23:42:02.450,35.9040,125.1540,-11.3,대지방전
2019-03-03 08:12:13.333,30.3811,129.4620,77.1,대지방전
2019-03-03 08:34:44.110,30.5258,129.6840,134.1,대지방전
2019-03-03 08:41:13.984,30.6860,129.6550,183.0,대지방전
2019-03-03 08:43:44.408,30.6168,129.7570,84.2,대지방전
2019-03-03 10:11:16.606,29.7810,132.4940,93.9,대지방전
2019-03-04 12:20:17.194,31.6069,131.7540,70.2,대지방전
2019-03-04 12:21:30.538,31.5740,131.8190,40.0,대지방전
2019-03-04 13:16:43.830,31.6011,132.2200,84.1,대지방전
2019-03-04 13:16:43.858,31.6337,132.1450,101.8,대지방전
2019-03-04 14:48:17.172,33.5406,131.4220,-19.8,대지방전
2019-03-04 15:01:04.681,31.3942,134.5540,-27.8,대지방전
2019-03-04 15:06:12.040,31.1447,134.5220,55.7,대지방전
2019-03-04 15:32:18.133,31.1783,136.3280,75.6,대지방전
2019-03-04 15:40:27.110,33.9148,132.1210,-17.5,대지방전
2019-03-05 09:35:32.679,37.6439,124.9810,-31.2,구름방전
2019-03-05 11:16:44.126,39.5518,119.6910,109.2,대지방전
2019-03-05 11:28:39.351,39.5503,119.9700,131.5,대지방전
2019-03-05 19:34:20.481,38.9251,121.3170,-38.5,대지방전
2019-03-05 20:45:26.791,38.6599,121.5720,53.6,구름방전
2019-03-05 20:48:54.679,38.6382,121.3630,58.9,대지방전
2019-03-05 20:55:38.648,38.6415,121.8150,58.0,대지방전
2019-03-05 21:01:44.800,38.6855,121.6750,59.4,대지방전
2019-03-05 21:02:32.934,38.6547,121.8150,58.7,대지방전
2019-03-05 21:03:48.694,38.6324,121.5900,26.8,대지방전
2019-03-05 21:04:03.255,38.6507,121.8670,63.7,대지방전
2019-03-05 21:09:56.839,38.6016,121.3510,27.5,대지방전
2019-03-05 21:17:37.758,38.6919,121.9130,52.8,구름방전
2019-03-05 21:17:49.754,38.6543,122.0570,36.9,대지방전
2019-03-05 21:23:49.256,36.7978,125.6120,-6.7,대지방전
2019-03-05 21:23:49.299,38.6371,121.6050,63.7,대지방전
2019-03-05 21:28:24.811,38.4652,121.9180,-57.7,대지방전
2019-03-05 21:42:42.287,38.5746,121.7210,201.5,대지방전
2019-03-05 21:45:15.778,38.5891,121.7190,224.3,대지방전
2019-03-05 21:47:20.897,38.5484,121.7970,36.6,대지방전
2019-03-05 21:48:39.186,38.5818,122.4170,94.9,대지방전
2019-03-05 21:49:34.424,38.5625,122.1810,81.9,대지방전
2019-03-05 21:49:35.421,38.5336,122.6410,-21.1,대지방전
2019-03-05 21:50:49.615,38.4508,121.4140,131.5,대지방전
2019-03-05 21:53:30.403,38.5530,121.8660,84.5,대지방전
2019-03-05 21:54:59.966,38.5272,121.9760,49.1,대지방전
2019-03-05 21:57:41.525,38.5894,122.1110,156.6,대지방전
2019-03-05 21:58:55.981,38.5428,122.5580,185.8,대지방전
2019-03-05 22:01:30.623,38.5533,122.1360,43.2,대지방전
2019-03-05 22:02:34.498,38.5525,122.1850,34.8,대지방전
2019-03-05 22:06:27.197,38.4993,121.9320,30.3,대지방전
2019-03-05 22:08:03.143,38.4375,121.3970,80.1,대지방전
2019-03-05 22:09:35.696,38.4726,122.0450,202.7,대지방전
2019-03-05 22:09:44.458,38.4751,121.8890,84.5,대지방전
2019-03-05 22:15:55.319,38.4763,122.0620,118.0,대지방전
2019-03-05 22:17:54.207,38.5777,122.3260,35.0,대지방전
2019-03-05 22:25:36.880,38.5212,121.1550,110.5,구름방전
2019-03-05 22:25:40.578,38.4567,121.4360,138.7,대지방전
2019-03-05 22:33:44.560,38.4959,121.2950,150.8,대지방전
2019-03-05 23:50:34.717,36.8231,124.5770,-14.8,대지방전
2019-03-06 01:53:38.223,34.0043,127.2530,22.6,대지방전
2019-03-06 05:07:23.722,36.3175,132.2250,21.7,대지방전
2019-03-06 05:12:22.059,36.3473,132.1070,10.7,대지방전
2019-03-06 05:14:21.595,36.1319,131.9040,-33.8,대지방전
2019-03-06 05:14:21.596,36.1312,131.9080,15.4,대지방전
2019-03-06 05:16:01.108,36.3114,132.0030,11.6,대지방전
2019-03-06 05:17:42.531,36.3377,132.4710,-21.7,대지방전
2019-03-06 05:20:01.071,36.3446,132.5530,-60.3,대지방전
2019-03-06 05:22:19.081,36.3540,132.3720,-18.6,대지방전
2019-03-06 05:23:22.005,36.2452,132.1890,17.9,대지방전
2019-03-06 05:23:56.312,36.1544,132.0090,29.0,대지방전
2019-03-06 05:25:13.889,36.2361,132.2110,-29.3,대지방전
2019-03-06 05:29:23.581,36.3183,132.4320,42.9,구름방전
2019-03-06 05:31:23.932,36.6267,132.6610,292.2,대지방전
2019-03-06 05:33:12.243,36.5924,132.5310,53.1,대지방전
2019-03-06 05:36:10.973,36.6617,132.6360,-26.9,대지방전
2019-03-06 05:37:14.287,35.9701,131.7380,91.8,대지방전
2019-03-06 05:38:51.859,35.9431,131.6540,45.9,대지방전
2019-03-06 05:39:42.674,35.6502,131.0850,27.0,대지방전
2019-03-06 05:39:54.432,36.1611,131.8120,21.3,대지방전
2019-03-06 05:39:54.465,36.1095,131.9320,-31.5,대지방전
2019-03-06 05:40:17.633,35.9436,131.7040,39.7,대지방전
2019-03-06 05:40:34.987,36.0119,131.6230,-31.5,대지방전
2019-03-06 05:41:29.544,35.9506,131.6650,19.2,대지방전
2019-03-06 05:41:29.664,35.9575,131.7700,45.8,대지방전
2019-03-06 05:41:41.764,36.1223,132.0490,-43.3,대지방전
2019-03-06 05:41:41.969,36.1824,132.0750,-52.0,대지방전
2019-03-06 05:42:39.247,36.6525,132.7520,43.0,대지방전
2019-03-06 05:43:38.866,36.1186,132.0590,-44.2,대지방전
2019-03-06 05:46:23.022,35.9300,131.5730,57.7,대지방전
2019-03-06 05:54:01.888,35.9580,131.6710,-60.7,대지방전
2019-03-06 05:54:01.889,36.0165,131.0620,-13.6,구름방전
2019-03-06 05:54:01.929,35.9220,131.7980,-30.9,대지방전
2019-03-06 05:54:01.934,36.0628,131.0590,-14.2,대지방전
2019-03-06 05:57:09.870,36.7632,132.9230,46.2,대지방전
2019-03-06 05:58:19.335,37.0951,133.4530,76.9,대지방전
2019-03-06 06:01:21.607,36.3506,132.4830,95.6,대지방전
2019-03-06 06:01:21.643,36.2572,132.3580,90.2,대지방전
2019-03-06 06:03:20.164,36.0799,131.7790,-28.2,대지방전
2019-03-06 06:03:52.089,36.2470,132.2000,11.8,대지방전
2019-03-06 06:03:52.090,36.2413,132.2760,178.8,대지방전
2019-03-06 06:03:52.128,36.2925,132.3950,88.9,대지방전
2019-03-06 06:05:01.114,35.6278,130.5530,42.8,대지방전
2019-03-06 06:05:50.650,36.2377,132.3070,116.0,대지방전
2019-03-06 06:05:50.877,36.2895,132.4150,71.3,대지방전
2019-03-06 06:08:50.637,35.6337,130.4930,19.9,대지방전
2019-03-06 06:09:25.188,37.0911,133.4670,-73.7,대지방전
2019-03-06 06:09:31.208,36.0319,131.9810,45.8,대지방전
2019-03-06 06:09:31.261,36.0295,131.9350,110.4,대지방전
2019-03-06 06:09:31.380,35.8815,131.4670,73.0,대지방전
2019-03-06 06:09:31.429,35.9114,131.3600,21.5,대지방전
2019-03-06 06:12:30.198,36.8019,133.0420,-31.2,대지방전
2019-03-06 06:12:56.606,35.9823,131.7580,18.5,대지방전
2019-03-06 06:12:56.737,36.0453,131.9100,-25.5,대지방전
2019-03-06 06:13:17.327,36.6557,132.9800,106.3,대지방전
2019-03-06 06:14:15.354,35.6519,130.5960,45.1,대지방전
2019-03-06 06:18:01.619,36.3068,132.4500,46.8,대지방전
2019-03-06 06:18:01.641,36.3149,132.4750,76.6,대지방전
2019-03-06 06:18:35.179,36.8068,133.1200,-36.2,대지방전
2019-03-06 06:18:35.223,36.8114,133.1780,54.2,대지방전
2019-03-06 06:18:35.294,36.6969,132.9970,28.3,대지방전
2019-03-06 06:21:50.570,36.8306,133.1930,56.2,대지방전
2019-03-06 06:29:15.278,36.5931,132.7970,76.5,대지방전
2019-03-06 06:31:06.126,36.5668,132.7330,42.2,대지방전
2019-03-06 09:45:52.848,37.3654,132.7360,-30.5,대지방전
2019-03-06 11:32:29.552,32.8892,134.9410,132.6,구름방전
2019-03-06 12:21:24.483,38.4440,132.4960,60.5,대지방전
2019-03-06 12:57:31.046,40.2984,128.1260,35.6,대지방전
2019-03-06 13:33:03.171,40.1112,127.5450,27.0,대지방전
2019-03-06 13:54:27.264,40.0827,127.5450,94.9,대지방전
2019-03-06 14:35:54.593,36.6780,130.6560,12.1,대지방전
2019-03-06 17:09:41.936,38.5356,134.5210,52.1,대지방전
2019-03-06 17:10:17.161,37.1649,129.5910,90.4,대지방전
