일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-04-01 01:35:22.833,36.1817,133.6800,-29.8,대지방전
2019-04-01 01:35:23.350,36.2817,133.5070,-43.5,대지방전
2019-04-01 01:39:32.943,36.2320,133.7200,-31.6,대지방전
2019-04-01 01:59:20.569,36.2954,133.8870,-31.3,대지방전
2019-04-01 02:03:38.379,36.3536,133.7950,35.8,대지방전
2019-04-01 02:06:15.632,36.3046,133.9370,50.0,대지방전
2019-04-01 02:12:09.690,36.2909,133.9580,68.1,대지방전
2019-04-01 02:18:23.226,36.2527,134.0230,108.5,대지방전
2019-04-01 02:19:05.291,36.6266,131.0770,29.1,대지방전
2019-04-01 02:19:05.347,36.6305,131.1650,22.8,대지방전
2019-04-01 02:19:05.351,36.6373,131.1550,82.0,대지방전
2019-04-01 02:25:57.816,36.2279,133.2930,90.2,대지방전
2019-04-01 02:43:37.259,36.5499,131.3220,13.2,대지방전
2019-04-01 02:43:37.262,36.5522,131.3270,34.7,대지방전
2019-04-01 02:43:37.269,36.5548,131.3130,-11.5,대지방전
2019-04-01 03:19:29.644,36.7956,131.2170,104.5,구름방전
2019-04-01 03:27:57.660,36.4171,131.5870,273.3,대지방전
2019-04-01 03:27:57.748,36.4017,131.5770,14.2,대지방전
2019-04-01 03:28:38.557,36.4283,131.5630,40.8,대지방전
2019-04-01 03:29:07.369,36.4188,131.5680,30.6,대지방전
2019-04-01 03:29:37.024,36.4091,131.5590,56.7,대지방전
2019-04-01 03:36:31.611,36.3648,131.5600,29.3,대지방전
2019-04-01 03:43:52.038,36.3496,131.6840,45.4,대지방전
2019-04-01 04:20:52.276,36.1294,134.6000,75.4,대지방전
2019-04-01 04:22:02.654,36.1964,131.8740,166.7,구름방전
2019-04-01 05:46:25.670,36.6487,133.6540,48.6,대지방전
2019-04-01 05:46:25.785,36.6531,133.6070,22.3,구름방전
2019-04-01 06:11:09.732,36.9961,133.7080,65.4,대지방전
2019-04-01 06:13:17.207,36.9916,133.6190,29.3,대지방전
2019-04-01 06:22:28.266,38.0432,132.0920,-44.2,대지방전
