일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-01-01 04:09:00.577,36.9724,133.3030,-36.5,대지방전
2019-01-01 04:09:00.709,37.0190,133.3610,-21.2,대지방전
2019-01-01 04:56:00.206,36.9400,133.7430,79.7,대지방전
2019-01-01 04:57:32.857,36.9470,133.6010,35.5,대지방전
2019-01-01 05:00:54.165,36.9850,133.3980,35.7,대지방전
2019-01-01 17:59:49.338,36.9290,134.1980,102.1,대지방전
2019-01-01 18:51:57.072,36.6459,135.0780,-45.2,대지방전
2019-01-01 19:08:27.976,36.8739,134.8480,47.0,대지방전
2019-01-01 22:26:40.965,35.9735,136.0970,113.6,대지방전
2019-01-01 23:23:05.029,36.1980,135.6340,45.4,대지방전
2019-01-02 08:05:11.762,35.6372,133.5350,85.5,대지방전
2019-01-05 11:37:45.553,35.6163,129.9770,13.6,대지방전
2019-01-07 14:30:57.332,36.4179,133.8260,79.3,대지방전
2019-01-07 15:28:48.720,36.3539,134.3990,154.2,대지방전
2019-01-07 17:22:00.188,36.1156,135.2830,44.8,대지방전
2019-01-08 21:30:47.741,36.8604,132.3880,-31.1,대지방전
2019-01-08 23:18:35.501,35.6990,136.1590,169.7,대지방전
2019-01-13 21:30:51.393,38.2206,130.6740,-58.0,대지방전
2019-01-13 21:30:51.431,38.2206,130.7040,22.7,대지방전
2019-01-13 21:40:42.074,38.2169,130.7260,228.2,대지방전
2019-01-13 21:43:13.160,38.2137,130.7200,14.7,구름방전
2019-01-13 21:44:49.796,38.2167,130.6790,23.1,대지방전
2019-01-13 22:15:04.180,35.7610,130.8480,-24.6,구름방전
2019-01-13 23:21:27.746,38.9798,129.5050,-23.8,대지방전
2019-01-14 03:26:43.102,39.5423,130.1610,-32.9,대지방전
2019-01-14 03:26:43.124,39.5664,130.1270,47.5,대지방전
2019-01-14 05:18:58.947,37.5491,130.5580,-10.6,대지방전
2019-01-14 07:36:45.010,37.1453,131.5210,37.9,구름방전
2019-01-14 07:38:00.740,37.1124,131.4480,24.2,대지방전
2019-01-14 07:40:39.787,37.1141,131.4930,41.8,구름방전
2019-01-14 07:42:18.519,37.0954,131.4960,26.2,구름방전
2019-01-14 19:08:52.092,36.2430,131.5270,17.5,구름방전
2019-01-15 10:19:39.154,37.5235,134.3960,40.2,대지방전
2019-01-15 10:33:03.532,37.6678,134.5030,53.1,대지방전
2019-01-15 11:22:14.575,36.9721,134.4600,80.9,대지방전
2019-01-15 11:25:35.371,37.0988,134.5880,-69.3,대지방전
2019-01-15 11:25:35.406,37.0355,134.6300,60.2,대지방전
2019-01-15 11:28:57.356,37.0550,134.7390,36.3,대지방전
2019-01-15 11:30:47.611,37.0931,134.5680,87.7,대지방전
2019-01-15 11:33:53.581,36.9975,134.6040,85.0,대지방전
2019-01-15 11:35:27.062,36.9079,134.5480,46.3,대지방전
2019-01-15 11:36:03.280,37.1578,134.7950,41.8,대지방전
2019-01-15 11:38:05.388,37.1691,134.7200,66.7,대지방전
2019-01-15 11:38:05.506,36.9206,134.6080,59.6,대지방전
2019-01-15 11:41:25.905,32.6958,133.2760,146.4,대지방전
2019-01-15 11:45:49.392,36.9490,134.7860,45.2,대지방전
2019-01-15 12:04:05.371,32.5564,133.3730,130.3,대지방전
2019-01-15 12:04:14.438,37.4837,135.2010,71.8,대지방전
2019-01-15 12:08:55.766,37.0969,135.1400,98.6,대지방전
2019-01-15 12:16:22.735,37.3885,135.2850,161.7,대지방전
2019-01-15 15:39:35.725,32.9269,135.1860,124.1,대지방전
2019-01-15 15:52:47.349,32.5782,135.0130,102.9,대지방전
2019-01-15 22:44:56.458,37.3296,132.2820,-25.7,대지방전
2019-01-16 04:26:48.731,35.6821,129.7890,10.4,대지방전
2019-01-17 19:47:48.322,36.4012,136.8970,124.1,대지방전
2019-01-17 20:48:03.525,36.3784,136.8800,76.8,대지방전
2019-01-18 02:05:19.882,37.7857,131.2970,-23.3,대지방전
2019-01-22 03:02:36.837,36.9198,134.3740,42.5,대지방전
2019-01-22 03:37:22.611,36.4317,134.5910,170.5,대지방전
2019-01-22 04:46:15.975,36.4513,135.0690,52.4,대지방전
2019-01-22 05:45:34.984,35.7714,135.7240,69.7,대지방전
2019-01-22 05:47:02.661,36.0325,135.1470,102.9,대지방전
2019-01-22 06:12:49.102,35.7831,134.9540,78.3,대지방전
2019-01-22 07:08:33.740,35.7584,136.3050,36.3,대지방전
2019-01-22 08:25:45.535,35.3910,133.9620,-57.9,대지방전
2019-01-24 05:02:03.011,36.5075,130.4530,-19.2,대지방전
2019-01-25 13:37:41.525,36.9001,132.4080,179.2,대지방전
2019-01-25 13:37:41.569,36.9075,132.4360,19.4,구름방전
2019-01-25 15:35:28.171,36.6708,133.8810,-57.7,대지방전
2019-01-25 16:22:35.191,36.8080,134.3100,-51.6,대지방전
2019-01-25 16:26:14.000,36.8293,134.2490,106.7,대지방전
2019-01-25 20:18:05.500,34.3451,134.8790,95.7,대지방전
2019-01-25 20:19:32.305,36.6757,135.6920,69.8,대지방전
2019-01-26 00:40:29.183,34.5292,131.5410,94.8,대지방전
2019-01-26 00:57:10.212,35.3931,131.2900,29.1,대지방전
2019-01-26 00:57:10.277,35.3888,131.4060,36.2,대지방전
2019-01-26 03:31:41.487,34.5538,131.6280,-25.6,대지방전
