일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-02-02 14:54:19.379,39.9120,129.1460,104.0,대지방전
2020-02-02 14:55:02.126,39.8555,129.1420,57.6,대지방전
2020-02-03 02:52:11.201,35.6317,132.5390,45.6,대지방전
2020-02-03 03:13:55.925,36.0741,133.4190,89.4,대지방전
2020-02-03 03:35:31.989,35.7009,132.9850,63.1,대지방전
2020-02-03 03:38:24.517,35.7173,132.9430,43.2,대지방전
2020-02-03 05:05:58.026,36.4412,133.7270,46.5,대지방전
2020-02-03 06:01:55.386,36.6008,133.2710,-40.4,대지방전
2020-02-03 06:01:55.388,36.6240,134.2500,-54.0,대지방전
2020-02-03 06:02:29.451,36.6707,134.2490,-21.8,대지방전
2020-02-03 06:13:06.385,36.6460,134.5430,31.5,대지방전
2020-02-03 08:22:51.424,37.1013,131.8620,19.4,대지방전
2020-02-03 08:30:37.184,38.5581,136.2000,47.0,대지방전
2020-02-03 08:36:10.494,36.6344,135.4650,60.9,대지방전
2020-02-03 08:41:07.429,36.6222,135.4200,32.1,구름방전
2020-02-04 18:42:28.514,36.2195,131.9410,-16.0,대지방전
2020-02-04 20:26:22.582,35.6857,134.3950,86.0,대지방전
2020-02-04 21:38:02.971,39.1264,131.7150,135.0,대지방전
2020-02-04 21:38:03.191,39.1798,132.0230,48.8,대지방전
2020-02-04 23:06:28.307,36.2082,135.3700,53.9,대지방전
2020-02-05 00:06:30.995,38.6661,132.4380,-22.4,대지방전
2020-02-05 02:18:43.267,36.9665,132.7070,-12.9,대지방전
2020-02-05 02:56:11.254,35.6375,129.6890,11.8,대지방전
2020-02-06 00:52:28.597,35.3872,125.0110,11.7,대지방전
2020-02-08 20:21:35.641,37.9829,128.8150,72.2,대지방전
2020-02-09 22:07:32.779,37.9277,129.4640,23.7,구름방전
2020-02-09 22:49:21.033,38.2582,132.3640,18.5,대지방전
2020-02-09 22:49:21.189,38.2227,132.4300,-22.2,대지방전
2020-02-09 23:14:40.874,37.4871,132.4350,47.6,대지방전
2020-02-09 23:14:40.885,37.4710,132.4040,80.8,대지방전
2020-02-09 23:16:54.186,37.4507,132.3420,50.3,대지방전
2020-02-09 23:22:02.466,38.0037,132.7480,76.1,대지방전
2020-02-09 23:56:29.696,39.1455,133.4660,48.0,대지방전
2020-02-10 01:27:55.515,36.3800,132.5990,26.5,대지방전
2020-02-10 02:33:28.764,37.6693,133.4660,140.3,대지방전
2020-02-10 03:00:56.674,37.9953,132.8340,-22.7,대지방전
2020-02-10 05:30:11.945,36.5135,134.3120,53.2,대지방전
2020-02-10 06:31:37.077,36.4629,134.6800,45.0,대지방전
2020-02-10 06:37:26.736,35.6170,134.2760,48.5,대지방전
2020-02-10 06:42:24.347,35.5743,134.3840,74.3,대지방전
2020-02-10 07:41:33.193,36.7083,130.6150,15.2,대지방전
2020-02-10 08:00:19.283,35.8962,135.4430,89.2,대지방전
2020-02-10 08:04:54.395,36.4168,134.7460,113.1,대지방전
2020-02-10 10:11:08.084,36.0004,132.7750,35.8,대지방전
2020-02-10 13:02:07.266,35.6345,136.1000,-102.4,대지방전
2020-02-10 14:18:25.612,36.4560,136.7190,106.9,대지방전
2020-02-10 17:23:11.895,35.2561,129.0150,10.8,대지방전
2020-02-11 02:20:50.593,35.4713,130.3650,14.8,대지방전
2020-02-12 10:59:37.706,31.3487,127.0070,92.6,대지방전
2020-02-13 14:46:15.998,35.7175,129.4130,-9.5,대지방전
2020-02-13 16:19:10.455,36.9569,132.2360,15.1,구름방전
2020-02-14 03:35:23.722,31.3123,130.7880,-38.2,대지방전
2020-02-14 03:35:23.771,31.2964,130.8760,65.1,대지방전
2020-02-14 04:18:54.093,32.6619,132.1820,35.4,대지방전
2020-02-14 04:20:31.750,35.2247,119.2660,-110.8,대지방전
2020-02-14 04:41:08.392,34.4209,126.5570,7.8,대지방전
2020-02-14 09:10:29.494,36.1938,128.0310,-7.1,대지방전
2020-02-14 17:35:03.116,34.2982,126.9410,32.1,대지방전
2020-02-14 19:30:31.200,34.6955,123.4710,-23.9,대지방전
2020-02-14 20:55:59.477,36.0133,128.4320,11.6,대지방전
2020-02-14 21:59:23.810,33.8367,127.1420,5.6,대지방전
2020-02-14 23:10:44.127,29.5520,127.6060,58.3,구름방전
2020-02-14 23:14:55.286,29.6106,127.5460,80.9,대지방전
2020-02-14 23:17:42.542,34.9384,128.4690,18.3,대지방전
2020-02-14 23:44:32.389,30.2764,127.2590,60.2,대지방전
2020-02-15 00:02:12.729,33.3396,126.9780,14.3,대지방전
2020-02-15 00:03:53.792,30.5262,127.4010,-49.1,대지방전
2020-02-15 00:09:04.657,30.3636,127.4880,-45.9,대지방전
2020-02-15 00:09:44.266,30.6126,127.2900,108.6,대지방전
2020-02-15 00:13:35.165,30.5739,127.3350,131.9,대지방전
2020-02-15 00:16:32.777,30.3863,127.5270,124.7,대지방전
2020-02-15 00:16:32.795,30.3962,127.5230,30.6,대지방전
2020-02-15 00:17:20.373,30.6925,127.3590,-28.6,대지방전
2020-02-15 00:17:20.398,30.7230,127.3540,150.6,대지방전
