일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-03-02 02:45:34.390,38.3439,130.1380,20.5,대지방전
2020-03-02 02:56:59.703,37.9941,130.2610,25.1,대지방전
2020-03-02 03:08:42.119,37.9641,130.3220,51.8,구름방전
2020-03-02 03:08:42.153,37.9237,130.3130,22.4,구름방전
2020-03-02 03:09:41.854,37.9435,130.2640,18.4,대지방전
2020-03-02 03:11:23.152,37.9778,130.3240,22.3,대지방전
2020-03-02 03:19:20.083,37.9828,130.4090,59.0,대지방전
2020-03-02 03:30:10.001,38.0505,130.5010,-29.1,대지방전
2020-03-02 03:30:10.021,38.0461,130.5120,62.2,대지방전
2020-03-02 03:36:18.964,38.4108,130.3590,-41.5,대지방전
2020-03-02 03:48:07.222,38.5997,130.8580,16.1,대지방전
2020-03-02 04:03:24.444,38.9006,131.0060,116.1,대지방전
2020-03-02 04:03:24.584,38.8433,130.7770,66.6,대지방전
2020-03-02 04:04:58.797,38.5907,130.9590,-24.7,대지방전
2020-03-02 04:07:03.981,38.5537,130.9670,51.0,대지방전
2020-03-02 04:31:57.472,38.9055,131.1060,66.8,대지방전
2020-03-02 06:38:01.689,39.0996,132.2040,56.5,대지방전
2020-03-02 10:32:35.103,38.5630,134.1660,38.1,대지방전
2020-03-03 16:40:42.872,39.7757,128.9210,43.2,대지방전
2020-03-03 17:10:18.478,39.5933,128.7640,101.5,대지방전
2020-03-03 17:12:17.425,39.5682,128.7530,103.8,대지방전
2020-03-03 17:44:17.935,39.0518,128.5320,-22.3,대지방전
2020-03-03 17:46:29.253,38.9970,128.5180,-19.6,대지방전
2020-03-03 17:46:29.290,38.9898,128.5170,-16.0,대지방전
2020-03-03 17:57:26.391,38.8720,128.5120,15.4,구름방전
2020-03-03 18:04:51.051,39.0037,128.5050,34.0,대지방전
2020-03-03 18:13:27.950,39.0890,128.5550,27.3,대지방전
2020-03-03 18:20:01.300,39.0727,128.5680,-19.0,대지방전
2020-03-03 18:31:15.575,39.5532,128.8150,37.6,대지방전
2020-03-03 18:35:39.879,38.9873,128.4890,18.5,대지방전
2020-03-03 18:48:07.602,39.0487,128.5400,32.0,대지방전
2020-03-03 18:53:48.260,39.0478,128.5480,30.4,대지방전
2020-03-03 18:55:03.738,39.1040,128.6100,48.7,대지방전
2020-03-03 19:23:02.475,39.1271,128.6240,61.6,대지방전
2020-03-03 19:23:02.730,39.1254,128.6430,13.4,대지방전
2020-03-03 19:24:55.341,39.1853,128.6470,30.9,대지방전
2020-03-03 21:07:30.271,38.9674,128.7060,39.9,대지방전
2020-03-03 21:17:02.024,39.9665,129.4920,145.7,대지방전
2020-03-03 21:18:48.420,40.2399,129.4600,-45.0,대지방전
2020-03-03 21:23:46.547,39.0381,128.7220,16.3,대지방전
2020-03-03 21:25:57.137,39.0004,128.7390,26.0,대지방전
2020-03-03 21:27:38.587,39.5982,129.1410,192.0,대지방전
2020-03-03 21:29:48.259,39.4705,129.0890,62.7,대지방전
2020-03-03 21:30:47.797,39.5085,129.0930,33.9,대지방전
2020-03-03 21:31:58.110,39.5077,129.1350,45.9,대지방전
2020-03-03 21:37:13.301,39.5714,129.2100,84.5,대지방전
2020-03-03 21:37:13.544,39.4864,129.1420,27.4,대지방전
2020-03-03 21:37:26.858,39.0389,128.7620,24.9,대지방전
2020-03-03 21:38:31.410,39.5768,129.1710,16.6,대지방전
2020-03-03 21:42:21.579,39.1119,128.9170,69.8,대지방전
2020-03-03 21:45:36.518,39.6588,129.2180,48.9,대지방전
2020-03-03 21:58:57.798,39.6586,129.2840,117.6,대지방전
2020-03-03 22:02:11.559,39.6768,129.2990,174.9,대지방전
2020-03-03 22:23:28.578,39.8078,128.8180,74.1,대지방전
2020-03-03 22:31:06.976,39.6894,129.4710,-95.7,대지방전
2020-03-03 22:31:06.988,39.7815,129.4490,170.5,대지방전
2020-03-03 22:35:06.706,39.1960,128.9410,28.4,대지방전
2020-03-03 22:35:06.709,39.2454,128.9710,-11.2,대지방전
2020-03-03 22:40:07.281,39.7745,129.4900,274.1,대지방전
2020-03-03 22:43:53.106,39.7816,129.4970,206.4,대지방전
2020-03-03 22:49:41.479,39.3189,129.1580,58.1,대지방전
2020-03-03 22:50:42.096,39.8282,129.5650,134.8,대지방전
