일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-10-15 12:06:03.073,38.9167,122.4300,41.7,대지방전
2020-10-15 12:12:48.563,38.9127,122.4160,132.6,대지방전
2020-10-15 12:16:03.043,38.8647,122.5210,39.7,대지방전
2020-10-15 12:22:14.883,38.8916,122.4640,48.1,대지방전
2020-10-15 12:41:34.460,38.9101,122.4550,29.2,대지방전
2020-10-15 12:45:25.772,38.9099,122.3440,-35.8,대지방전
2020-10-15 13:01:31.716,38.8366,122.3660,-35.2,대지방전
2020-10-15 13:09:45.533,38.8480,122.4940,117.7,대지방전
2020-10-15 13:14:12.001,38.8192,122.5390,82.9,대지방전
2020-10-15 13:17:55.894,38.8376,122.5600,41.8,대지방전
2020-10-15 13:22:15.987,38.7947,122.4980,28.1,대지방전
2020-10-15 13:57:46.527,39.0645,121.5770,41.7,대지방전
2020-10-15 14:07:22.551,38.8170,122.5360,44.0,대지방전
2020-10-15 14:50:08.697,38.8280,122.6730,57.6,대지방전
2020-10-15 15:09:11.846,38.8295,122.6510,22.7,대지방전
2020-10-15 15:17:19.753,38.8159,122.7200,31.4,대지방전
2020-10-15 15:25:08.867,39.1298,121.4830,95.1,대지방전
2020-10-15 15:26:05.708,38.7964,122.8390,40.2,대지방전
2020-10-15 15:30:10.564,39.0769,121.6420,44.8,대지방전
2020-10-15 15:52:19.127,38.6702,122.8090,54.5,대지방전
2020-10-15 15:52:19.254,38.0714,124.2750,-17.8,대지방전
2020-10-15 15:52:33.461,39.1262,121.8980,33.2,대지방전
2020-10-15 15:58:26.745,38.6766,122.8850,73.9,대지방전
2020-10-15 16:02:13.843,39.1209,121.8370,93.8,대지방전
2020-10-15 16:29:14.676,39.0401,122.1670,75.4,대지방전
2020-10-15 16:32:53.128,38.6542,122.9540,94.2,대지방전
2020-10-15 17:02:55.598,39.1600,121.9020,69.4,대지방전
2020-10-15 17:05:45.434,39.5317,123.2880,122.0,대지방전
2020-10-15 17:32:04.655,39.2006,121.9740,32.1,대지방전
2020-10-15 17:39:32.970,39.1828,122.1160,32.3,대지방전
2020-10-15 17:44:10.892,39.1988,122.1180,73.6,대지방전
2020-10-15 17:57:31.591,39.5669,124.6290,-38.7,대지방전
2020-10-15 18:08:38.332,39.4234,124.0620,150.5,대지방전
2020-10-15 18:13:19.088,39.6007,124.7740,26.3,구름방전
2020-10-15 18:18:18.455,39.6088,124.6140,66.4,대지방전
2020-10-15 18:19:23.284,39.0190,125.1390,17.2,대지방전
2020-10-15 18:26:05.158,39.5199,124.7490,24.0,대지방전
2020-10-15 18:32:25.103,39.5641,124.7440,-45.3,대지방전
2020-10-15 18:39:56.234,39.4127,123.8990,-30.3,대지방전
2020-10-15 18:42:18.334,39.5830,124.7760,239.4,대지방전
2020-10-15 18:52:43.355,39.4034,124.4730,26.0,대지방전
2020-10-15 18:55:57.957,39.3997,124.0580,48.2,대지방전
2020-10-15 18:59:40.116,39.4956,124.8300,33.8,대지방전
2020-10-15 19:02:19.831,39.5358,124.8270,30.2,대지방전
2020-10-15 19:03:51.767,39.3706,123.8850,45.4,대지방전
2020-10-15 19:05:57.929,39.4775,124.9120,31.9,대지방전
2020-10-15 19:12:45.831,39.4862,124.9500,68.6,대지방전
2020-10-15 19:12:45.832,39.4864,124.9360,-101.6,대지방전
2020-10-15 19:16:06.189,39.3225,124.3350,92.9,대지방전
2020-10-15 19:16:59.783,40.0952,130.6530,109.8,대지방전
2020-10-15 19:18:25.952,40.0476,130.5860,61.0,구름방전
2020-10-15 19:21:17.262,39.3358,124.0770,34.3,대지방전
2020-10-15 19:24:10.163,39.3035,124.4160,-32.9,대지방전
2020-10-15 19:25:49.905,39.3499,124.0130,39.8,대지방전
2020-10-15 19:29:53.916,39.2669,124.5230,-30.7,대지방전
2020-10-15 19:33:17.166,39.5046,125.0830,32.3,대지방전
2020-10-15 19:33:17.247,39.5283,125.1430,45.7,대지방전
2020-10-15 19:34:21.784,39.2023,124.7690,21.4,대지방전
2020-10-15 19:40:01.859,39.5349,124.8310,33.8,대지방전
2020-10-15 19:47:28.136,39.1545,124.8560,79.9,대지방전
2020-10-15 19:54:23.364,38.6401,123.3050,-40.2,대지방전
2020-10-15 20:00:25.051,39.2526,124.4000,54.3,대지방전
2020-10-15 20:06:06.026,39.2535,124.5980,229.8,대지방전
2020-10-15 20:06:46.517,39.2422,124.0510,-70.4,대지방전
2020-10-15 20:06:46.576,39.2975,123.9670,25.6,대지방전
2020-10-15 20:09:56.096,39.2591,124.4800,46.1,대지방전
2020-10-15 20:11:48.402,39.1293,124.9680,-29.5,대지방전
2020-10-15 20:19:23.510,39.2927,124.4630,51.7,구름방전
2020-10-15 20:21:59.822,39.2323,124.5280,28.1,대지방전
2020-10-15 20:32:54.928,39.2534,124.5740,-29.6,대지방전
2020-10-15 20:33:50.105,39.0536,125.0750,31.0,대지방전
2020-10-15 20:39:19.852,39.2810,124.3910,-31.0,대지방전
2020-10-15 20:39:59.592,39.0487,125.1630,-15.9,구름방전
2020-10-15 20:39:59.902,39.0759,125.1880,14.8,대지방전
2020-10-15 20:40:09.050,39.1997,124.6900,116.0,대지방전
2020-10-15 20:40:09.069,39.2315,124.6490,19.6,대지방전
2020-10-15 20:41:55.939,39.2126,124.6570,62.1,대지방전
2020-10-15 20:42:31.039,39.2991,124.4180,23.4,대지방전
2020-10-15 20:46:29.503,39.2519,124.5620,29.8,대지방전
2020-10-15 20:47:52.575,39.1890,124.7620,25.2,대지방전
2020-10-15 20:48:19.876,39.4423,123.6100,36.4,대지방전
2020-10-15 20:53:36.394,38.9438,125.2280,20.1,대지방전
2020-10-15 20:54:49.923,38.9633,125.2070,-27.1,대지방전
2020-10-15 20:55:09.589,38.6823,123.4970,41.1,대지방전
2020-10-15 21:01:20.968,37.7718,125.5460,-13.3,대지방전
2020-10-15 21:05:35.691,39.1437,124.8180,21.5,대지방전
2020-10-15 21:12:57.498,40.2366,131.3240,50.2,대지방전
2020-10-15 21:19:23.866,39.1836,124.3840,132.6,대지방전
2020-10-15 21:26:10.813,39.1543,124.4360,50.3,대지방전
2020-10-15 21:28:50.234,39.1942,124.3930,118.8,대지방전
2020-10-15 21:33:34.270,39.2129,124.4270,27.5,대지방전
2020-10-15 21:39:00.370,39.1806,124.3950,48.6,대지방전
2020-10-15 21:43:50.854,39.1808,124.4240,87.1,대지방전
2020-10-15 21:44:47.157,40.1351,131.5290,58.5,대지방전
2020-10-15 21:51:16.219,39.0921,124.7100,24.4,대지방전
2020-10-15 21:53:39.869,39.0874,124.7450,184.6,대지방전
2020-10-15 21:56:41.463,39.0806,124.7950,127.7,대지방전
2020-10-15 21:59:41.389,39.0638,124.7270,20.6,대지방전
2020-10-15 22:00:01.649,39.2070,124.3880,30.7,대지방전
2020-10-15 22:02:50.191,39.1396,124.3420,42.7,대지방전
2020-10-15 22:09:24.054,39.0646,124.6990,67.8,대지방전
2020-10-15 22:10:48.695,39.0684,124.7210,51.5,대지방전
2020-10-15 22:11:56.144,39.0947,124.6850,51.6,대지방전
2020-10-15 22:13:37.610,39.0990,124.8190,50.5,대지방전
2020-10-15 22:16:32.986,39.1752,124.5580,21.8,대지방전
2020-10-15 22:17:00.084,39.2202,124.2210,26.5,대지방전
2020-10-15 22:24:57.432,39.1236,124.0830,-30.4,대지방전
2020-10-15 22:36:33.879,39.1177,124.0200,33.9,대지방전
2020-10-15 22:37:07.269,38.9615,124.8910,-25.5,대지방전
2020-10-15 22:38:55.669,39.0135,125.0560,-29.5,대지방전
2020-10-15 22:44:08.107,39.0081,125.2210,20.7,대지방전
2020-10-15 22:49:11.244,39.1429,124.4190,-39.5,대지방전
2020-10-15 22:49:11.259,39.1263,124.4510,84.6,대지방전
2020-10-15 22:49:54.190,39.1062,125.0350,72.3,대지방전
2020-10-15 22:49:54.358,39.0548,124.9380,-51.0,대지방전
2020-10-15 22:49:54.375,39.0421,124.8420,-39.2,대지방전
2020-10-15 22:49:54.400,39.0556,124.8340,-20.7,대지방전
2020-10-15 22:51:07.102,39.0861,124.6670,-43.9,대지방전
2020-10-15 22:51:07.133,39.0403,124.6140,-52.8,대지방전
2020-10-15 22:52:35.989,39.1031,124.4930,92.6,대지방전
2020-10-15 22:52:54.487,38.9704,125.1720,-26.5,대지방전
2020-10-15 22:52:54.495,38.9612,125.1900,-16.9,구름방전
2020-10-15 22:53:17.260,39.0773,125.3100,24.5,구름방전
2020-10-15 22:54:00.142,39.1095,124.5100,73.7,대지방전
2020-10-15 22:54:36.728,39.1749,124.6050,-35.0,구름방전
2020-10-15 22:55:24.178,39.1284,124.4470,48.0,대지방전
2020-10-15 22:56:36.931,39.0911,125.3180,-48.3,대지방전
2020-10-15 23:01:02.787,39.1480,124.5240,20.9,대지방전
2020-10-15 23:02:15.661,39.1170,124.4320,115.7,대지방전
2020-10-15 23:03:31.987,39.1026,125.4170,-40.2,대지방전
2020-10-15 23:03:32.056,39.0230,125.3850,11.8,대지방전
2020-10-15 23:17:47.533,39.1664,125.4620,65.8,대지방전
2020-10-15 23:17:49.806,39.0638,124.8610,57.9,대지방전
2020-10-15 23:19:20.722,39.0895,123.9460,110.9,대지방전
2020-10-15 23:20:34.050,39.1419,125.5170,-16.5,대지방전
2020-10-15 23:20:34.072,39.1698,125.4680,68.2,대지방전
2020-10-15 23:21:11.286,39.0900,124.6460,-24.9,대지방전
2020-10-15 23:22:50.370,39.0405,124.3100,128.5,대지방전
2020-10-15 23:24:25.836,39.0893,123.1080,24.4,대지방전
2020-10-15 23:29:11.400,38.9244,123.6440,34.9,대지방전
2020-10-15 23:30:06.485,39.0880,124.6760,-37.1,대지방전
2020-10-15 23:33:35.590,38.8900,123.7140,-33.6,대지방전
2020-10-15 23:36:00.660,39.0693,124.7630,79.1,대지방전
2020-10-15 23:44:47.554,39.0323,125.7130,40.6,대지방전
2020-10-15 23:45:16.941,39.0718,123.9190,36.5,대지방전
2020-10-15 23:47:51.603,39.0089,124.8060,96.1,대지방전
2020-10-15 23:51:51.833,39.0299,123.9950,-25.2,대지방전
2020-10-15 23:58:06.481,39.0311,124.8680,-19.3,대지방전
2020-10-16 00:15:13.109,38.9603,124.6610,158.7,대지방전
2020-10-16 00:18:41.302,39.0290,123.3450,27.6,대지방전
2020-10-16 00:20:17.364,38.7259,125.0120,-15.6,대지방전
2020-10-16 00:21:25.543,39.1579,124.4650,21.1,대지방전
2020-10-16 00:24:10.167,39.2221,123.8340,-27.3,대지방전
2020-10-16 00:25:19.203,38.8103,123.0850,64.7,대지방전
2020-10-16 00:30:19.571,38.9677,124.7990,-45.6,대지방전
2020-10-16 00:37:02.136,38.9092,123.4130,29.9,대지방전
2020-10-16 00:43:06.418,38.9277,124.8360,-47.0,대지방전
2020-10-16 00:43:06.419,38.7678,124.9460,20.1,대지방전
2020-10-16 00:43:13.959,40.1608,123.0200,45.1,구름방전
2020-10-16 00:46:45.450,40.1743,123.0730,83.2,대지방전
2020-10-16 00:47:14.880,38.9084,124.8720,52.7,대지방전
2020-10-16 00:49:35.736,38.9215,124.8580,-38.8,대지방전
2020-10-16 00:50:28.999,38.9441,124.5780,154.7,대지방전
2020-10-16 00:50:29.204,39.0016,124.4450,-30.7,대지방전
2020-10-16 00:50:35.241,38.9772,123.5110,26.4,대지방전
2020-10-16 00:51:50.353,38.9099,124.8800,205.1,대지방전
2020-10-16 00:52:34.292,40.2280,122.8870,56.4,대지방전
2020-10-16 00:55:11.572,38.8927,124.9190,85.9,대지방전
2020-10-16 00:58:18.008,38.8992,124.9340,36.5,대지방전
2020-10-16 00:59:05.239,38.9452,124.6250,52.7,대지방전
2020-10-16 01:02:14.785,38.9102,124.3790,47.7,대지방전
2020-10-16 01:02:14.819,38.8953,124.4030,104.6,대지방전
2020-10-16 01:04:11.747,38.9409,124.4820,57.1,대지방전
2020-10-16 01:06:20.162,38.7726,123.7800,33.1,대지방전
2020-10-16 01:06:20.165,38.7438,123.8200,-17.2,대지방전
2020-10-16 01:08:06.841,38.8213,125.0420,-37.6,대지방전
2020-10-16 01:11:27.891,38.9252,125.0100,-36.1,대지방전
2020-10-16 01:15:21.703,38.7799,123.8980,42.4,대지방전
2020-10-16 01:17:51.216,38.8628,123.7040,76.0,대지방전
2020-10-16 01:18:46.931,40.1913,123.5970,95.9,대지방전
2020-10-16 01:19:12.490,38.8812,124.6760,129.3,대지방전
2020-10-16 01:19:12.513,38.9388,124.7030,26.1,대지방전
2020-10-16 01:20:34.916,38.9283,124.7460,31.0,대지방전
2020-10-16 01:20:35.526,38.8791,124.5190,-24.8,대지방전
2020-10-16 01:21:14.329,38.8500,123.7310,99.1,대지방전
2020-10-16 01:21:47.945,38.9087,123.3920,-29.2,대지방전
2020-10-16 01:22:28.817,38.8354,123.4900,43.5,대지방전
2020-10-16 01:23:00.401,38.9869,124.6310,57.1,대지방전
2020-10-16 01:26:41.381,38.9109,124.8220,50.0,대지방전
2020-10-16 01:27:17.678,40.1385,122.6750,-40.8,대지방전
2020-10-16 01:30:13.501,38.9265,124.8510,18.7,대지방전
2020-10-16 01:34:06.372,38.8131,124.6510,121.8,대지방전
2020-10-16 01:40:21.065,38.8405,124.9220,22.6,대지방전
2020-10-16 01:41:49.196,38.8307,124.9400,15.7,대지방전
2020-10-16 01:41:49.416,38.8535,125.0200,-26.4,대지방전
2020-10-16 01:43:32.320,38.8291,124.8750,59.6,대지방전
2020-10-16 01:44:35.131,38.8312,124.8990,20.0,대지방전
2020-10-16 01:46:50.414,38.8262,124.9220,69.7,대지방전
2020-10-16 01:48:33.688,38.8366,124.0720,17.1,대지방전
2020-10-16 01:49:37.671,38.8633,124.0380,-27.7,대지방전
2020-10-16 01:50:21.972,38.7544,125.0520,33.9,대지방전
2020-10-16 01:52:41.427,38.8601,124.0800,29.0,대지방전
2020-10-16 01:52:49.021,38.7825,125.0100,45.1,대지방전
2020-10-16 01:52:49.038,38.7834,125.0730,27.8,대지방전
2020-10-16 01:53:58.120,36.0863,131.0210,16.7,대지방전
2020-10-16 01:55:33.504,38.7415,125.0040,15.5,대지방전
2020-10-16 01:55:33.587,38.7820,125.0350,33.5,대지방전
2020-10-16 01:55:34.717,38.9286,123.6680,43.7,대지방전
2020-10-16 01:55:52.312,38.7983,124.3530,40.2,대지방전
2020-10-16 01:56:48.611,38.8167,123.9290,27.5,구름방전
2020-10-16 02:02:35.008,38.9136,123.7250,32.9,대지방전
2020-10-16 02:05:49.023,38.7727,123.9630,57.7,대지방전
2020-10-16 02:05:49.102,38.9643,123.8240,-24.7,대지방전
2020-10-16 02:09:18.152,38.7836,124.0520,43.8,대지방전
2020-10-16 02:13:20.594,38.8091,123.9170,20.5,대지방전
2020-10-16 02:13:53.130,38.7921,123.5640,-35.4,대지방전
2020-10-16 02:17:50.714,38.7755,124.0280,-22.0,대지방전
2020-10-16 02:20:09.649,38.5324,124.6390,-15.6,대지방전
2020-10-16 02:20:55.223,38.8664,123.5660,-37.7,대지방전
2020-10-16 02:23:27.844,38.7410,124.5450,-19.3,대지방전
2020-10-16 02:27:34.617,38.7694,124.5130,-57.7,대지방전
2020-10-16 02:27:34.632,38.7900,124.4900,-25.7,대지방전
2020-10-16 02:28:41.671,38.7446,124.2410,65.6,대지방전
2020-10-16 02:29:26.052,38.7387,124.3790,34.3,대지방전
2020-10-16 02:31:08.644,38.7600,124.2310,65.9,대지방전
2020-10-16 02:33:18.389,38.4679,122.6280,30.9,대지방전
2020-10-16 02:34:31.710,38.8554,124.3650,53.9,대지방전
2020-10-16 02:37:53.392,38.6975,124.1950,84.8,대지방전
2020-10-16 02:38:06.635,38.8450,123.4240,94.1,대지방전
2020-10-16 02:43:41.289,38.9319,123.9090,163.8,대지방전
2020-10-16 02:47:13.287,38.8858,124.5430,-16.7,대지방전
2020-10-16 02:47:13.634,38.7273,124.0930,-34.1,대지방전
2020-10-16 02:51:55.297,38.8594,124.5830,-34.9,구름방전
2020-10-16 02:51:55.309,38.8441,124.6210,-17.4,대지방전
2020-10-16 02:51:55.344,38.4994,125.0430,17.8,대지방전
