일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-01-04 04:08:27.733,39.7162,130.7880,51.5,대지방전
2020-01-04 04:11:14.198,39.6938,130.7360,26.2,대지방전
2020-01-04 08:19:37.557,39.6387,130.8200,-37.1,대지방전
2020-01-04 08:19:37.572,39.4627,130.5630,21.1,대지방전
2020-01-04 08:19:37.599,39.7341,130.9150,26.1,대지방전
2020-01-04 08:23:24.058,39.6482,130.8290,-25.4,대지방전
2020-01-04 08:23:24.087,39.6500,130.9020,36.3,대지방전
2020-01-04 08:29:28.587,39.6717,130.8760,56.8,구름방전
2020-01-04 08:33:41.495,39.6274,130.8640,107.8,대지방전
2020-01-04 13:26:17.736,37.1460,134.3920,61.8,대지방전
2020-01-04 14:24:13.897,36.3865,134.7920,134.5,대지방전
2020-01-04 14:41:35.651,36.3793,134.8010,33.4,대지방전
2020-01-04 16:01:14.533,36.0233,135.2520,76.4,대지방전
2020-01-04 16:23:23.589,36.1553,134.8660,93.0,대지방전
2020-01-04 17:00:31.302,36.7345,135.1360,95.4,대지방전
2020-01-04 17:07:18.128,37.1019,133.8370,34.4,대지방전
2020-01-04 18:12:25.778,36.8084,132.5970,26.2,대지방전
2020-01-04 18:51:24.043,36.2322,135.4290,-32.2,대지방전
2020-01-04 19:05:03.428,35.6426,136.2630,105.2,대지방전
2020-01-04 19:38:19.940,35.8206,134.3690,60.4,대지방전
2020-01-07 05:51:34.655,34.4009,126.5730,6.1,대지방전
2020-01-07 18:51:40.868,32.8799,126.0990,-18.1,구름방전
2020-01-07 18:55:34.215,32.9502,126.1440,-27.1,대지방전
2020-01-07 20:07:18.416,33.7402,127.3960,7.1,대지방전
2020-01-07 20:07:18.436,33.7447,127.3440,-24.5,대지방전
2020-01-07 20:07:18.527,33.7535,127.3500,-13.9,대지방전
2020-01-07 20:07:18.704,33.7149,127.3680,-15.4,대지방전
2020-01-07 20:09:28.645,33.7780,127.3840,-27.2,대지방전
2020-01-07 20:09:28.668,33.7577,127.3880,-11.4,대지방전
2020-01-07 20:09:28.959,33.7999,127.3300,33.6,대지방전
2020-01-07 20:09:28.960,33.7967,127.3330,-26.1,대지방전
2020-01-07 20:11:34.087,33.8316,127.4130,-34.3,대지방전
2020-01-07 20:13:55.635,34.0504,127.4620,-13.5,대지방전
2020-01-07 20:13:55.636,34.0513,127.4620,13.1,구름방전
2020-01-07 20:13:55.638,34.0610,127.4630,12.0,대지방전
2020-01-07 20:16:43.460,33.8951,127.4710,-33.1,대지방전
2020-01-07 20:16:43.463,33.8933,127.4740,17.0,대지방전
2020-01-07 20:38:06.064,34.1703,127.9910,-18.6,대지방전
2020-01-07 20:38:06.126,34.2110,128.0050,-8.2,대지방전
2020-01-07 20:39:38.806,34.1847,128.0080,-31.1,대지방전
2020-01-07 20:39:38.825,34.1809,128.0170,-19.7,대지방전
2020-01-07 20:39:38.897,34.1821,128.0110,-13.4,대지방전
2020-01-07 20:40:20.809,34.2205,128.0120,-21.6,대지방전
2020-01-07 20:40:20.961,34.2410,128.0230,37.0,대지방전
2020-01-07 20:42:03.550,34.2153,128.0720,-29.3,대지방전
2020-01-07 20:42:03.608,34.2237,128.0860,-17.1,대지방전
2020-01-07 20:42:43.496,34.1021,128.0460,-22.6,대지방전
2020-01-07 20:42:44.353,34.1897,128.0720,15.5,대지방전
2020-01-07 20:42:44.605,34.2534,127.9830,-34.9,대지방전
2020-01-07 20:42:44.627,34.2449,127.9890,-17.5,대지방전
2020-01-07 20:42:44.664,34.2495,127.9810,-27.4,대지방전
2020-01-07 20:42:44.671,34.2525,127.9840,-20.3,대지방전
2020-01-07 20:42:44.700,34.2498,127.9890,-10.6,대지방전
2020-01-07 20:44:29.190,34.2766,128.1170,-8.7,대지방전
2020-01-07 20:44:29.191,34.2133,128.1410,-7.1,대지방전
2020-01-07 20:44:29.478,34.3106,128.1050,-9.3,대지방전
2020-01-07 20:45:45.804,34.2845,128.1320,-32.1,대지방전
2020-01-07 20:48:02.723,34.2465,128.1760,-11.8,대지방전
2020-01-07 20:48:02.787,34.2489,128.1730,-18.2,대지방전
2020-01-07 20:48:02.824,34.2489,128.1760,-23.5,대지방전
2020-01-07 20:48:08.610,33.7312,127.9100,-32.9,대지방전
2020-01-07 20:48:16.021,34.2886,128.1730,-10.3,대지방전
2020-01-07 20:48:16.028,34.2809,128.1930,-6.5,대지방전
2020-01-07 20:48:16.205,34.3073,128.2000,41.5,대지방전
2020-01-07 20:48:53.866,34.3334,128.1930,10.2,대지방전
2020-01-07 20:50:25.984,33.7585,127.9420,-38.9,구름방전
2020-01-07 20:50:26.248,33.7468,127.9710,-8.9,대지방전
2020-01-07 20:50:26.298,33.7496,127.9630,-11.9,대지방전
2020-01-07 20:50:36.140,34.3126,128.2210,-22.0,대지방전
2020-01-07 20:50:36.141,34.3220,128.2200,10.6,구름방전
2020-01-07 20:51:19.216,34.3212,128.2390,-11.5,대지방전
2020-01-07 20:51:53.875,33.7585,128.0980,-29.0,대지방전
2020-01-07 20:51:53.892,33.7538,128.1220,-37.8,대지방전
2020-01-07 20:51:53.915,33.7353,128.0980,-22.6,대지방전
2020-01-07 20:51:53.948,33.7251,128.1490,-21.4,대지방전
2020-01-07 20:52:08.729,34.3012,128.1740,8.9,대지방전
2020-01-07 20:53:23.681,34.2867,128.2640,-13.0,대지방전
2020-01-07 20:53:23.729,34.2966,128.2710,-16.4,대지방전
2020-01-07 20:53:23.795,34.3035,128.2420,-9.0,대지방전
2020-01-07 20:53:23.799,34.2937,128.2780,-11.2,대지방전
2020-01-07 20:53:23.846,34.2935,128.2730,-15.5,대지방전
2020-01-07 20:53:23.910,34.2847,128.2830,-10.2,대지방전
2020-01-07 20:54:10.877,34.3041,128.2890,-17.7,대지방전
2020-01-07 20:54:10.915,34.2985,128.2720,-15.7,대지방전
2020-01-07 20:54:10.977,34.2885,128.2900,12.3,대지방전
2020-01-07 20:54:10.992,34.3021,128.2900,51.8,대지방전
2020-01-07 20:54:11.147,34.4744,128.1630,6.7,대지방전
2020-01-07 20:54:11.152,34.4785,128.1360,49.6,대지방전
2020-01-07 20:54:11.495,34.6239,128.2010,-42.1,대지방전
2020-01-07 20:54:11.527,34.6232,128.2000,-8.3,대지방전
2020-01-07 20:54:11.540,34.6356,128.1060,-9.0,대지방전
2020-01-07 20:54:11.654,34.6430,128.1870,-13.6,대지방전
2020-01-07 20:54:11.680,34.6397,128.1950,-23.8,대지방전
2020-01-07 20:54:43.785,33.8169,127.9470,9.5,대지방전
2020-01-07 20:55:23.800,34.3386,128.3190,-22.2,대지방전
2020-01-07 20:55:23.834,34.3407,128.2940,-20.4,대지방전
2020-01-07 20:55:23.868,34.3013,128.3020,-11.5,대지방전
2020-01-07 20:55:23.961,34.3092,128.2920,-16.3,대지방전
2020-01-07 20:55:24.077,34.3085,128.2930,-32.6,대지방전
2020-01-07 20:55:24.077,34.3297,128.3100,6.5,대지방전
2020-01-07 20:55:47.340,34.5332,128.2790,9.4,대지방전
2020-01-07 20:56:07.160,34.3474,128.3060,-15.9,대지방전
