일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-09-01 00:15:00.974,36.8608,121.5610,-104.5,대지방전
2020-09-01 01:13:51.055,37.1676,121.7980,-51.8,대지방전
2020-09-01 01:15:14.507,37.1398,121.7620,-89.3,대지방전
2020-09-01 01:18:04.134,37.0853,121.6840,-65.6,대지방전
2020-09-01 03:05:53.887,37.5903,122.5460,-118.7,대지방전
2020-09-01 03:34:24.695,37.7079,122.6780,-185.1,대지방전
2020-09-01 03:38:20.142,37.6930,122.7050,-80.6,대지방전
2020-09-01 04:01:39.564,39.4455,124.9700,30.5,대지방전
2020-09-01 04:02:25.104,37.4890,122.7100,-45.1,대지방전
2020-09-01 04:04:32.393,37.4955,122.7250,-36.6,대지방전
2020-09-01 04:37:48.334,39.7843,125.1220,86.7,대지방전
2020-09-01 04:43:07.705,39.8457,125.1470,87.2,대지방전
2020-09-01 04:46:46.637,38.5230,124.0470,-55.0,대지방전
2020-09-01 04:51:00.113,34.7427,120.6660,-56.4,대지방전
2020-09-01 05:00:34.134,37.6022,123.0130,-80.9,대지방전
2020-09-01 05:05:28.757,37.6302,122.9360,35.6,대지방전
2020-09-01 05:05:28.766,37.6378,122.8750,-83.5,대지방전
2020-09-01 05:08:14.314,37.2814,122.8520,56.9,대지방전
2020-09-01 05:08:14.319,37.2802,122.8240,-77.7,대지방전
2020-09-01 05:14:15.315,37.6259,122.9430,-72.7,대지방전
2020-09-01 05:14:15.480,37.5986,122.9800,-37.3,대지방전
2020-09-01 05:24:38.178,37.7065,123.0840,-173.3,대지방전
2020-09-01 05:40:25.848,30.0736,131.4900,-89.8,대지방전
2020-09-01 05:49:05.267,30.4254,130.8870,-168.4,대지방전
2020-09-01 06:03:15.329,32.8170,126.7870,-45.8,대지방전
2020-09-01 06:10:51.501,32.8314,126.6860,14.8,구름방전
2020-09-01 06:12:37.899,30.1921,131.4930,-119.0,대지방전
2020-09-01 06:26:43.473,30.2196,131.7200,-98.9,대지방전
2020-09-01 06:28:01.724,29.6521,132.8460,-73.3,대지방전
2020-09-01 06:32:14.601,30.1995,131.7000,-116.1,대지방전
2020-09-01 06:38:37.970,30.3580,131.3320,-95.4,대지방전
2020-09-01 06:42:24.845,30.3727,131.3250,-165.8,대지방전
2020-09-01 06:46:14.623,30.4827,131.2240,-84.0,대지방전
2020-09-01 06:53:15.126,30.4524,131.2660,-106.9,대지방전
2020-09-01 07:00:00.624,30.6171,130.8950,-72.1,대지방전
2020-09-01 07:04:10.025,38.0410,124.2930,-21.0,구름방전
2020-09-01 07:06:43.803,30.5725,131.0070,184.5,대지방전
2020-09-01 07:06:54.864,30.4598,131.1730,-102.7,대지방전
2020-09-01 07:08:27.303,30.6191,130.9340,-80.3,대지방전
2020-09-01 07:13:43.744,30.3728,131.6530,-155.8,대지방전
2020-09-01 07:16:58.384,30.6715,130.9800,-116.8,대지방전
2020-09-01 07:19:22.532,30.1665,132.2180,-74.2,대지방전
2020-09-01 07:19:43.016,30.4162,131.6610,-122.5,대지방전
2020-09-01 07:20:47.743,30.6094,130.9730,-123.3,대지방전
2020-09-01 07:21:30.985,30.6978,130.9770,-74.2,대지방전
2020-09-01 07:21:34.610,33.3391,127.1930,-88.5,대지방전
2020-09-01 07:22:42.019,30.6746,130.9790,-76.1,대지방전
2020-09-01 07:24:14.189,30.4561,131.6100,-237.5,대지방전
2020-09-01 07:24:20.353,33.2532,127.2090,-21.7,구름방전
2020-09-01 07:34:17.279,30.4083,131.9390,-111.9,대지방전
2020-09-01 07:41:09.841,30.5785,131.2910,-128.1,대지방전
2020-09-01 07:45:16.416,29.8808,132.9590,-157.9,대지방전
2020-09-01 07:47:15.756,29.8801,132.9680,-155.7,대지방전
2020-09-01 07:48:51.666,30.5643,131.7780,-91.0,대지방전
2020-09-01 07:50:56.099,30.5646,131.7430,-68.9,대지방전
2020-09-01 07:53:23.819,30.6279,131.7330,-103.3,대지방전
2020-09-01 07:54:39.593,29.3361,131.5110,-112.0,대지방전
2020-09-01 07:57:52.939,30.4424,131.9570,97.4,대지방전
2020-09-01 08:00:52.929,29.9893,132.8240,-82.8,대지방전
2020-09-01 08:02:30.052,30.4031,132.2380,-116.6,대지방전
2020-09-01 08:03:54.635,29.9618,132.8440,-102.6,대지방전
2020-09-01 08:07:34.604,30.3728,132.1570,-252.3,대지방전
2020-09-01 08:08:59.206,30.4873,131.9160,-78.8,대지방전
2020-09-01 08:18:14.580,30.7547,131.5790,-55.1,대지방전
2020-09-01 08:37:52.835,29.3612,133.6600,-113.3,대지방전
2020-09-01 08:38:11.599,30.6517,131.9380,-126.7,대지방전
2020-09-01 08:38:55.355,30.4764,132.3670,-211.1,대지방전
2020-09-01 08:42:29.894,30.7074,131.7960,-77.9,대지방전
2020-09-01 08:50:24.889,36.5551,122.4730,30.9,대지방전
2020-09-01 08:51:39.444,30.7643,131.8190,-97.3,대지방전
2020-09-01 08:54:45.889,36.5659,122.6070,-131.7,대지방전
2020-09-01 08:57:11.464,36.6578,122.6560,-134.9,대지방전
2020-09-01 09:06:44.490,29.5792,133.6620,113.5,대지방전
2020-09-01 09:07:25.406,36.5972,122.6050,-100.5,대지방전
2020-09-01 09:07:25.496,36.6027,122.5570,-77.4,대지방전
2020-09-01 09:20:07.742,36.9488,122.8730,-39.5,대지방전
2020-09-01 09:27:07.173,36.9187,122.8910,-163.1,대지방전
2020-09-01 09:40:07.143,31.8098,129.9460,-49.6,대지방전
2020-09-01 09:46:11.481,30.0100,131.3140,-221.7,대지방전
2020-09-01 09:48:21.020,33.2867,134.3650,-131.9,대지방전
2020-09-01 09:51:22.836,33.2925,134.3680,-75.1,대지방전
2020-09-01 09:55:26.794,30.1432,131.0520,-133.8,대지방전
2020-09-01 09:55:34.820,30.0170,132.8540,-96.5,대지방전
2020-09-01 10:04:50.928,37.0014,123.3050,20.1,대지방전
2020-09-01 10:13:06.399,37.1515,123.1890,-50.0,대지방전
2020-09-01 10:18:39.958,35.9851,122.1830,-69.6,대지방전
2020-09-01 10:25:20.173,36.0411,122.3050,-42.3,대지방전
2020-09-01 10:31:14.669,36.0512,122.1700,-63.2,대지방전
2020-09-01 10:38:43.129,35.9912,122.1760,-57.1,대지방전
2020-09-01 10:43:10.901,35.9964,122.2810,-97.2,대지방전
2020-09-01 10:50:36.788,36.0463,122.3090,-53.6,대지방전
2020-09-01 11:15:03.370,37.5798,123.9270,-27.1,대지방전
2020-09-01 11:28:21.318,36.0350,122.3360,-78.0,대지방전
2020-09-01 11:37:29.715,35.9400,122.2870,-74.4,대지방전
2020-09-01 11:50:54.387,31.5423,118.2590,83.5,대지방전
2020-09-01 11:51:08.301,34.1641,120.9170,56.7,대지방전
2020-09-01 11:52:09.395,36.0056,122.2570,-120.7,대지방전
2020-09-01 12:10:16.029,36.2647,122.5440,-34.2,대지방전
2020-09-01 12:49:37.595,37.4439,124.4380,-74.5,대지방전
2020-09-01 13:37:41.884,37.7607,124.4710,-33.3,대지방전
2020-09-01 13:46:47.547,39.0642,125.5890,39.5,대지방전
2020-09-01 14:27:37.347,39.1010,125.7050,-45.0,대지방전
2020-09-01 14:29:52.022,38.9945,125.6800,-24.0,대지방전
