일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-05-02 13:19:15.648,34.7154,122.2940,-57.2,대지방전
2020-05-02 13:20:00.953,34.7215,122.2910,-48.9,대지방전
2020-05-02 13:21:57.546,34.1765,121.5100,-67.7,대지방전
2020-05-02 13:22:26.894,35.3925,121.8960,-36.3,대지방전
2020-05-02 13:22:31.585,34.7395,122.2390,-34.3,대지방전
2020-05-02 13:27:05.204,34.7452,122.2320,-65.0,대지방전
2020-05-02 13:27:09.435,34.0274,121.7050,45.2,대지방전
2020-05-02 13:27:34.788,34.6662,122.0340,35.2,대지방전
2020-05-02 13:39:15.603,34.2349,122.3400,-54.4,대지방전
2020-05-02 13:43:41.212,34.0307,121.8480,-28.5,대지방전
2020-05-02 13:44:28.239,34.8160,122.3370,-38.9,대지방전
2020-05-02 13:44:52.700,34.2491,122.3590,-38.3,대지방전
2020-05-02 13:46:14.120,34.2751,122.2310,-30.5,대지방전
2020-05-02 13:46:35.923,34.2418,122.3840,-37.4,대지방전
2020-05-02 13:48:52.894,34.2690,122.4070,-41.8,대지방전
2020-05-02 13:49:18.407,34.1966,121.6420,-51.7,대지방전
2020-05-02 13:50:44.279,33.9389,121.7700,27.3,대지방전
2020-05-02 13:50:50.152,34.4308,122.1790,-40.4,대지방전
2020-05-02 13:51:33.385,34.3076,122.4410,-24.9,대지방전
2020-05-02 13:51:52.747,34.5887,122.2110,-46.5,대지방전
2020-05-02 13:53:33.636,34.8536,122.2590,-60.4,대지방전
2020-05-02 13:57:42.190,34.4119,122.3580,-25.5,대지방전
2020-05-02 13:59:38.992,34.6323,122.4790,-49.0,대지방전
2020-05-02 14:00:30.700,34.9214,122.3080,-105.8,대지방전
2020-05-02 14:00:30.722,34.9156,122.3100,-43.2,대지방전
2020-05-02 14:00:58.092,34.2174,122.0070,-47.6,대지방전
2020-05-02 14:01:37.049,34.5478,122.3770,-36.6,대지방전
2020-05-02 14:01:53.711,34.9302,122.3230,-72.2,대지방전
2020-05-02 14:03:53.484,34.3130,121.6700,-87.3,대지방전
2020-05-02 14:05:21.943,34.3916,122.4590,-39.2,대지방전
2020-05-02 14:05:22.051,34.3706,122.3830,-55.2,대지방전
2020-05-02 14:07:28.938,34.3962,122.4160,-34.9,대지방전
2020-05-02 14:11:48.873,34.4034,122.3740,-35.5,대지방전
2020-05-02 14:12:19.989,34.3308,122.0430,-47.3,대지방전
2020-05-02 14:12:20.075,34.3283,121.9890,-39.5,대지방전
2020-05-02 14:14:10.409,34.4273,122.4860,-62.9,대지방전
2020-05-02 14:16:01.862,34.5617,122.4390,42.0,대지방전
2020-05-02 14:17:12.306,34.0735,121.8880,-43.1,대지방전
2020-05-02 14:17:46.140,34.9379,122.4450,-61.8,대지방전
2020-05-02 14:17:54.702,34.0703,121.8380,-36.1,대지방전
2020-05-02 14:19:10.626,34.8017,122.5150,-39.2,대지방전
2020-05-02 14:19:50.723,34.3913,122.0920,-38.1,대지방전
2020-05-02 14:21:42.419,34.2843,121.8640,-37.0,대지방전
2020-05-02 14:22:21.938,34.4979,122.5490,-49.6,대지방전
2020-05-02 14:22:40.422,34.2771,122.0660,27.3,대지방전
2020-05-02 14:24:44.188,34.4915,122.5370,-42.4,대지방전
2020-05-02 14:25:09.698,34.1612,121.9480,-33.8,대지방전
2020-05-02 14:25:42.568,34.4925,122.5360,-44.4,대지방전
2020-05-02 14:26:26.683,34.5336,122.5230,-37.1,대지방전
2020-05-02 14:27:44.819,34.5292,122.2180,-44.7,대지방전
2020-05-02 14:32:21.945,34.7681,122.5990,34.2,대지방전
2020-05-02 14:32:32.008,34.5637,122.5240,-37.3,대지방전
2020-05-02 14:32:37.156,34.6627,122.3120,37.4,대지방전
2020-05-02 14:33:32.482,34.5496,122.5620,-61.7,대지방전
2020-05-02 14:35:41.172,34.2184,122.0310,-30.2,대지방전
2020-05-02 14:37:17.507,34.9032,122.5260,-34.8,대지방전
2020-05-02 14:38:27.707,34.7351,122.6870,37.4,대지방전
2020-05-02 14:39:20.189,33.8379,122.1990,-42.9,대지방전
2020-05-02 14:43:11.732,35.2120,122.5720,52.1,대지방전
2020-05-02 14:43:17.852,33.8703,122.2200,-48.0,대지방전
2020-05-02 14:43:56.374,33.8687,122.2200,-30.1,대지방전
2020-05-02 14:43:56.690,33.8863,122.2560,-35.9,대지방전
2020-05-02 14:44:17.013,34.6209,122.5970,41.2,대지방전
2020-05-02 14:46:20.079,35.2441,122.4540,61.1,대지방전
2020-05-02 14:46:27.290,33.9057,122.2160,-52.3,대지방전
2020-05-02 14:47:37.839,35.0104,122.4820,-26.5,대지방전
2020-05-02 14:48:49.750,34.2998,122.1180,-51.8,대지방전
2020-05-02 14:50:15.555,33.9351,122.2810,-31.5,대지방전
2020-05-02 14:50:16.113,34.7479,122.9150,-36.7,대지방전
2020-05-02 14:50:43.846,34.3209,122.1510,-33.7,대지방전
2020-05-02 14:51:13.612,34.4272,122.1640,-42.7,대지방전
2020-05-02 14:51:42.372,34.9579,122.6870,24.3,대지방전
2020-05-02 14:57:17.506,34.7854,122.7330,43.9,대지방전
2020-05-02 14:57:17.582,34.6519,122.4450,38.5,대지방전
2020-05-02 14:57:26.248,34.7720,122.9270,-52.9,대지방전
2020-05-02 14:59:00.253,34.3936,122.1990,-27.0,대지방전
2020-05-02 14:59:02.981,34.9027,122.7500,-36.8,대지방전
2020-05-02 15:01:34.236,34.5133,122.3590,-28.2,대지방전
2020-05-02 15:01:51.588,34.5495,122.2670,-52.2,대지방전
2020-05-02 15:02:31.626,34.9198,122.7620,-42.8,대지방전
2020-05-02 15:04:11.449,34.3916,122.2700,-52.0,대지방전
2020-05-02 15:05:53.617,34.8750,122.7750,37.3,대지방전
2020-05-02 15:06:18.053,34.3213,122.2070,-34.5,대지방전
2020-05-02 15:07:30.629,34.9525,122.8210,-32.4,대지방전
2020-05-02 15:07:58.439,33.8822,122.2290,-37.8,대지방전
2020-05-02 15:08:31.487,34.3675,122.2530,-40.7,대지방전
2020-05-02 15:09:00.624,34.5663,122.3250,-42.0,대지방전
2020-05-02 15:09:51.728,34.5309,122.2950,-29.1,대지방전
2020-05-02 15:09:54.509,34.9053,122.6850,-47.7,대지방전
2020-05-02 15:10:33.441,34.4264,122.2220,-27.2,대지방전
2020-05-02 15:11:45.923,35.1158,122.6230,-49.2,대지방전
2020-05-02 15:12:04.422,34.4067,122.2350,-28.1,대지방전
2020-05-02 15:13:38.055,34.0574,122.3250,-42.2,대지방전
2020-05-02 15:13:46.406,34.9121,122.6750,-41.1,대지방전
2020-05-02 15:14:36.881,34.0806,122.3290,-45.9,대지방전
2020-05-02 15:14:37.923,33.9847,122.3280,-31.1,대지방전
2020-05-02 15:14:41.932,34.4246,122.2970,-63.3,대지방전
2020-05-02 15:14:47.756,34.1799,122.1080,-33.1,대지방전
2020-05-02 15:15:10.565,34.4142,122.3030,-26.4,대지방전
2020-05-02 15:16:39.185,33.9650,122.3990,-40.4,대지방전
2020-05-02 15:18:25.521,34.6190,122.3140,-41.2,대지방전
2020-05-02 15:18:55.840,34.0917,122.2390,-45.9,대지방전
2020-05-02 15:19:15.353,34.1096,122.3540,-43.2,대지방전
2020-05-02 15:20:55.139,34.3235,122.2590,-43.4,대지방전
2020-05-02 15:20:58.451,34.9527,122.9400,-131.5,대지방전
2020-05-02 15:21:06.667,34.6886,122.2770,-36.7,대지방전
2020-05-02 15:21:22.149,35.3261,122.6100,89.1,대지방전
2020-05-02 15:21:32.445,32.0532,120.0150,74.9,대지방전
2020-05-02 15:21:40.905,34.3317,122.3400,-35.2,대지방전
2020-05-02 15:23:11.934,34.0043,122.3790,-48.4,대지방전
2020-05-02 15:25:29.361,34.1222,122.3550,-38.6,대지방전
2020-05-02 15:26:52.184,34.1578,122.3670,-37.3,대지방전
2020-05-02 15:27:22.400,35.4218,122.5950,97.7,대지방전
2020-05-02 15:28:23.483,33.9129,122.3280,-39.8,대지방전
2020-05-02 15:28:31.738,34.5592,122.3490,-34.1,대지방전
2020-05-02 15:28:40.055,34.4422,122.3650,-33.5,대지방전
2020-05-02 15:28:44.748,34.1578,122.4570,-66.3,대지방전
2020-05-02 15:30:15.328,34.5175,122.3710,-33.4,대지방전
2020-05-02 15:30:15.382,34.5162,122.3970,-32.2,대지방전
2020-05-02 15:30:36.124,33.9018,122.3960,-43.0,대지방전
2020-05-02 15:30:40.869,34.4766,122.3640,-29.6,대지방전
2020-05-02 15:30:53.959,34.4439,122.5790,-25.7,대지방전
2020-05-02 15:30:56.276,33.9662,122.3950,-27.2,대지방전
2020-05-02 15:31:26.843,35.4940,122.7130,48.2,대지방전
2020-05-02 15:31:32.186,34.4822,122.3970,-32.7,대지방전
2020-05-02 15:31:49.386,34.5112,122.3760,-29.0,대지방전
2020-05-02 15:32:16.013,34.4077,122.3150,-83.9,대지방전
2020-05-02 15:32:32.507,34.5118,122.3890,-46.0,대지방전
2020-05-02 15:32:32.683,34.4952,122.3460,-37.9,대지방전
2020-05-02 15:32:54.397,34.8135,122.2620,-31.9,대지방전
2020-05-02 15:32:59.152,34.4155,122.3770,-43.3,대지방전
2020-05-02 15:33:04.505,33.9671,122.4660,-40.1,대지방전
2020-05-02 15:33:22.199,34.9797,123.0610,-85.2,대지방전
2020-05-02 15:33:22.276,35.0553,122.9350,37.3,대지방전
2020-05-02 15:34:25.731,34.5181,122.3350,-26.7,대지방전
2020-05-02 15:34:44.067,34.7326,122.2040,40.7,대지방전
2020-05-02 15:35:13.317,34.5824,122.4030,-34.4,대지방전
2020-05-02 15:36:42.862,34.2137,122.4150,-82.1,대지방전
2020-05-02 15:38:23.147,34.5884,122.2520,-50.9,대지방전
2020-05-02 15:38:54.538,33.9799,122.4240,-37.3,대지방전
2020-05-02 15:39:44.446,35.0124,122.9100,118.8,대지방전
2020-05-02 15:39:44.665,35.3423,122.5130,24.0,대지방전
2020-05-02 15:40:16.741,33.9804,122.4150,-39.4,대지방전
2020-05-02 15:40:24.486,34.1791,122.4680,-26.6,대지방전
2020-05-02 15:41:42.937,34.0277,122.4850,-29.0,대지방전
2020-05-02 15:41:49.444,34.5174,122.4020,37.1,대지방전
2020-05-02 15:41:59.444,34.6035,122.4910,-27.2,대지방전
2020-05-02 15:42:16.991,34.5002,122.4660,-22.4,대지방전
2020-05-02 15:42:28.723,34.0400,122.5100,-26.6,대지방전
2020-05-02 15:42:47.875,34.0132,122.4480,-36.3,대지방전
2020-05-02 15:44:00.839,34.2285,122.4910,-27.1,대지방전
2020-05-02 15:44:07.481,34.0335,122.5530,-28.0,대지방전
2020-05-02 15:44:08.639,34.6370,122.4660,-34.0,대지방전
2020-05-02 15:44:08.669,34.6310,122.4440,-33.0,대지방전
2020-05-02 15:44:20.963,34.5917,122.4580,-18.8,대지방전
2020-05-02 15:44:48.975,34.6113,122.5170,-32.9,대지방전
2020-05-02 15:45:33.121,34.2046,122.4920,-33.5,대지방전
2020-05-02 15:45:50.571,34.6399,122.5380,-61.6,대지방전
2020-05-02 15:46:53.398,34.6926,122.3960,-40.2,대지방전
2020-05-02 15:48:34.506,34.5151,122.4890,-44.7,대지방전
2020-05-02 15:48:42.093,34.4845,122.4930,-33.8,대지방전
2020-05-02 15:49:01.566,35.1034,122.7520,41.6,대지방전
2020-05-02 15:49:03.783,34.1173,122.4860,-39.0,대지방전
2020-05-02 15:49:37.179,34.5191,122.5470,-26.9,대지방전
2020-05-02 15:50:22.555,34.6238,122.3960,-53.0,구름방전
2020-05-02 15:51:03.043,34.5625,122.4630,-36.0,대지방전
2020-05-02 15:51:42.318,34.5024,122.5430,52.1,대지방전
2020-05-02 15:51:55.860,34.5557,122.4750,-41.4,대지방전
2020-05-02 15:52:05.823,34.5217,122.5060,-37.5,대지방전
2020-05-02 15:52:37.051,34.5131,122.4260,16.8,대지방전
2020-05-02 15:52:38.080,34.6908,122.5030,-31.6,대지방전
2020-05-02 15:52:44.026,34.0452,122.5060,-38.8,대지방전
2020-05-02 15:52:49.290,34.5041,122.5410,-34.2,대지방전
2020-05-02 15:53:32.803,34.5190,122.5300,-32.0,대지방전
2020-05-02 15:53:54.957,34.2379,122.5190,-43.8,대지방전
2020-05-02 15:54:55.450,34.5012,122.4470,-21.3,대지방전
2020-05-02 15:55:39.144,34.0624,122.5270,-29.8,대지방전
2020-05-02 15:55:49.576,34.5708,122.5420,-20.5,대지방전
2020-05-02 15:55:52.552,34.2732,122.5990,-34.7,대지방전
2020-05-02 15:56:04.046,34.5193,122.6570,-26.1,대지방전
2020-05-02 15:56:04.085,34.5371,122.5590,-33.6,대지방전
2020-05-02 15:56:04.123,34.5188,122.5340,-29.2,대지방전
2020-05-02 15:56:15.036,34.5483,122.5020,-30.2,대지방전
2020-05-02 15:56:33.051,34.5198,122.5140,-43.6,대지방전
2020-05-02 15:57:27.459,34.2905,122.5750,-51.3,대지방전
2020-05-02 15:57:52.683,34.3004,122.5950,-52.7,대지방전
2020-05-02 15:58:07.542,34.1042,122.5220,-48.3,대지방전
2020-05-02 15:58:39.574,34.2786,122.5650,-37.1,대지방전
2020-05-02 15:58:48.535,34.0490,122.4830,-42.6,대지방전
2020-05-02 16:00:16.416,34.0542,122.5230,-53.0,대지방전
2020-05-02 16:00:16.609,34.0639,122.5970,-38.7,대지방전
2020-05-02 16:00:51.795,34.3138,123.7750,-20.2,대지방전
2020-05-02 16:01:32.621,34.2978,122.5540,-46.8,대지방전
2020-05-02 16:01:32.749,34.2439,122.4000,-22.4,대지방전
2020-05-02 16:01:50.386,34.2968,122.5680,-48.8,대지방전
2020-05-02 16:02:09.135,34.3318,122.6200,-59.9,대지방전
2020-05-02 16:02:09.194,34.3305,122.5920,-39.9,대지방전
2020-05-02 16:02:09.224,34.3228,122.5730,-40.4,대지방전
2020-05-02 16:02:09.270,34.3264,122.5690,-57.3,대지방전
2020-05-02 16:02:39.463,34.3365,122.5780,-44.6,대지방전
2020-05-02 16:02:39.676,34.3332,122.5910,-45.7,대지방전
2020-05-02 16:02:57.085,34.0760,122.5750,-33.0,대지방전
2020-05-02 16:03:01.526,34.5344,122.4840,-32.2,대지방전
2020-05-02 16:04:12.327,34.3166,122.5560,-61.7,대지방전
2020-05-02 16:05:42.353,34.1224,122.5600,-53.4,대지방전
2020-05-02 16:06:00.567,34.3270,122.5910,-38.7,대지방전
2020-05-02 16:06:34.181,35.6669,125.6460,-10.5,대지방전
2020-05-02 16:06:34.550,34.5486,122.5670,-33.0,대지방전
2020-05-02 16:06:42.688,34.3467,122.6560,-39.1,대지방전
2020-05-02 16:06:42.727,34.3378,122.5990,-34.0,대지방전
2020-05-02 16:06:42.884,34.3302,122.6120,-34.8,대지방전
2020-05-02 16:07:18.552,34.3266,122.5920,-26.7,대지방전
2020-05-02 16:07:38.896,34.3775,122.6320,-52.8,대지방전
2020-05-02 16:08:13.436,34.3412,122.6250,-29.2,대지방전
2020-05-02 16:09:01.808,34.3454,122.6070,-43.9,대지방전
2020-05-02 16:09:41.565,34.5761,122.6250,-30.5,대지방전
2020-05-02 16:10:10.581,34.8436,122.6490,45.0,대지방전
2020-05-02 16:10:40.081,34.5856,122.6160,-36.1,대지방전
2020-05-02 16:11:03.179,34.5316,122.5840,-47.8,대지방전
2020-05-02 16:11:32.686,34.3475,122.5960,-56.0,대지방전
2020-05-02 16:11:32.733,34.3658,122.6610,-30.5,대지방전
2020-05-02 16:11:32.828,34.3555,122.6420,-47.3,대지방전
2020-05-02 16:11:47.311,34.5781,122.6650,-33.2,대지방전
2020-05-02 16:11:56.785,34.3617,122.6590,-41.5,대지방전
2020-05-02 16:12:06.558,34.5480,122.6370,-38.0,대지방전
2020-05-02 16:12:06.767,34.9273,123.0240,-15.8,대지방전
2020-05-02 16:12:25.063,34.1292,122.6490,-29.1,대지방전
2020-05-02 16:12:40.946,34.5882,122.6160,-37.3,대지방전
2020-05-02 16:12:59.924,34.5863,122.6390,-46.7,대지방전
2020-05-02 16:13:21.596,34.8837,122.6860,25.1,대지방전
2020-05-02 16:14:02.459,34.5769,122.5900,-48.5,대지방전
2020-05-02 16:14:02.554,34.5818,122.6230,-29.0,대지방전
2020-05-02 16:14:19.936,35.3836,123.0200,26.9,대지방전
2020-05-02 16:14:29.669,34.3738,122.6750,-28.2,대지방전
2020-05-02 16:14:33.589,34.5842,122.5640,-26.7,대지방전
2020-05-02 16:14:40.225,34.5783,122.6930,-22.8,대지방전
2020-05-02 16:14:42.124,34.4993,122.6940,-29.1,대지방전
2020-05-02 16:14:57.382,34.1194,122.6210,-61.7,대지방전
2020-05-02 16:15:16.636,34.0737,122.6480,-53.5,대지방전
2020-05-02 16:15:53.639,34.1311,122.6640,-39.7,대지방전
2020-05-02 16:16:09.404,34.4880,122.6840,-33.0,대지방전
2020-05-02 16:16:09.445,34.4839,122.6650,-32.4,대지방전
2020-05-02 16:16:09.906,34.4744,122.5890,-19.9,대지방전
2020-05-02 16:16:52.472,34.6041,122.6030,-36.1,대지방전
2020-05-02 16:17:10.448,34.9049,122.6960,55.7,대지방전
2020-05-02 16:17:21.008,34.5743,122.6570,-32.8,대지방전
2020-05-02 16:17:21.041,34.5742,122.6400,-39.0,대지방전
2020-05-02 16:17:41.380,34.6662,122.9380,-29.6,대지방전
2020-05-02 16:17:43.347,34.1912,122.6230,-43.7,대지방전
2020-05-02 16:18:10.409,34.5209,122.6970,-30.3,대지방전
2020-05-02 16:18:33.075,34.6114,122.5830,-36.7,대지방전
2020-05-02 16:18:54.014,34.5776,122.6850,-27.8,대지방전
2020-05-02 16:19:32.832,34.6200,122.5990,-32.7,대지방전
2020-05-02 16:19:33.100,34.6480,122.6670,-27.4,대지방전
